id,prompt,text,label,model,domain
3328,NO-PROMPT,"The second instalment, being 18 000 tonnes, shall constitute the reserve. The reserve provided for in Article 2 (3) of Regulation (EEC) No 476/87 shall thus be raised from 21 770 to 39 770 tonnes. Article 3. This Regulation shall enter into force on the day following its publication in the Official Journal of the European Communities. This Regulation shall be binding in its entirety and directly applicable in all Member States. Done at Luxembourg, 19 October 1987.",human,NO-MODEL,legal
25755,NO-PROMPT,"Take it to a filling station where a trained professional can fill it for you. Gas canisters can explode or leak if they are filled improperly. If you are using a canister for diving, check out your local diving shop or school. These usually keep a technician on hand to refill diving cylinders. Look for hiking or nature shops near high altitude mountains if you need tanks for mountaineering. If you are using oxygen for home therapy, search for a company that delivers refilled oxygen",human,NO-MODEL,wiki
16848,NO-PROMPT,Thats it Im going back to bed! Looks like Ill get it when I come home,human,NO-MODEL,tweets
7229,NO-PROMPT,"Article 1. Annex II, Countervailing charges, to Regulation (EC) No 1904/94 is hereby replaced by the Annex hereto. Article 2. This Regulation shall enter into force on the third day following its publication in the Official Journal of the European Communities. This Regulation shall be binding in its entirety and directly applicable in all Member States. Done at Brussels, 12 October 1994.",human,NO-MODEL,legal
3649,NO-PROMPT,"2. Such identification must indicate the date on which the animal was released for free circulation and the identity of the importer. Article 9. This Regulation shall enter into force on the seventh day following its publication in the Official Journal of the European Communities. This Regulation shall be binding in its entirety and directly applicable in all Member States. Done at Brussels, 19 May 1998.",human,NO-MODEL,legal
6186,NO-PROMPT,"Article 1. A tendering procedure is hereby initiated for the award of a contract for the supply of refined rape seed oil to WFP in accordance with the provisions of Regulation (EEC) No 2200/87 and with the conditions laid down in the Annex hereto. Article 2. This Regulation shall enter into force on the day following its publication in the Official Journal of the European Communities. This Regulation shall be binding in its entirety and directly applicable in all Member States. Done at Brussels,",human,NO-MODEL,legal
29743,NO-PROMPT,"For autistic children, it can feel overwhelming and crowding. It is better to choose one good quality toy over many cheaper toys that will clutter your house. If you hit the right choice, that one toy will provide many hours of enjoyment. There are numerous stores catering to toys for autistic children, offering advice and good ideas. There are also many, many guides on what toys to get for autistic children. Have a good read to inform yourself and apply the most appropriate ideas to",human,NO-MODEL,wiki
28586,NO-PROMPT,"For a spicy potpourri, use any type of flower petals along with some cloves, orange peels, and cinnamon sticks. These ingredients will complement each other in both smell and look. Set all of your ingredients on a baking tray or in a cardboard box. Make sure they are all in 1 layer and not overlapping each other. Allow them to dry out completely for about 2 weeks. Dry ingredients will be crumbly and might flake when you touch them",human,NO-MODEL,wiki
27193,NO-PROMPT,"Before you get into bed, pile on the pillows and ask your partner to help you position them for you so you can get comfortable. A long pillow, like a body pillow, is great for positioning against your back when you lie down on your side, or for you to hug when you sleep on your side. You can also use a pillow to prop your head up so you don’t get heartburn while lying down and place a pillow between your knees or under your belly",human,NO-MODEL,wiki
26907,NO-PROMPT,"Take care to research facts carefully and represent them faithfully in your writeups. Call upon your statistical proficiency to produce accurate figures and predictions, and share your own insights whenever you have the chance. Sports fans will be counting on you to provide them with reports that they can count on. Always verify a piece of information before you relay it to the",human,NO-MODEL,wiki
28323,NO-PROMPT,"For example, if a person is continuously making rude jokes, let him know how you are feeling. He might not realize how hurtful or aggressive he seems and how his comments are affecting you. I statements convey that you are willing to take responsibility for your own thoughts and behaviors. This puts the focus on you and your feelings, so that the other person doesn’t feel like you’re attacking them. Nonviolent communication can be a useful technique. Not an I statement: You are very",human,NO-MODEL,wiki
29892,NO-PROMPT,"Focus on your breathing, deeply inhaling and exhaling, and clearing your mind of intruding thoughts. This chakra is associated with health, constitution, and security. Continue to focus on your breath and keep your attention on the energy in this chakra, allow yourself to feel anchored, rooted to the Earth. Visualize a bright red ball spinning clockwise. Think about your feelings of love, passion, and sexuality. Relax the muscles in your buttocks, abdomen, and",human,NO-MODEL,wiki
5248,NO-PROMPT,"Article 1. The standard import values referred to in Article 4 of Regulation (EC) No 3223/94 shall be fixed as indicated in the Annex hereto. Article 2. This Regulation shall enter into force on 28 September 2002. This Regulation shall be binding in its entirety and directly applicable in all Member States. Done at Brussels, 27 September 2002.",human,NO-MODEL,legal
14808,NO-PROMPT,"@BamTheDJ IV Drugs safest, Epi has a lot of possible complications, but help the most w pain. Water birth is awesome too.",human,NO-MODEL,tweets
18979,NO-PROMPT,"@ElizabethYLB good mornin bby, i am absolutely shattered, got a head ache too still lursh weather so going out the garden in",human,NO-MODEL,tweets
4791,NO-PROMPT,"The storer shall inform the intervention agency of his intention to reduce the duration of any storage contract at least three working days before the expiry expiry date of the storage contract, taking into account the reduction requested. In such case, the aid shall be reduced in accordance with the provisions of Article 1 (2) of Regulation (EEC) No 1081/85.. Article 2. This Regulation shall enter into force on the day of its publication in the Official",human,NO-MODEL,legal
27407,NO-PROMPT,"Stand over your sink so you dont make a mess. Use a clean, soft washcloth to gently massage the mixture onto your lips using a circular motion. Rinse the mixture off with warm, not hot, water – cup your hands and splash water onto your mouth until it’s clean. Pat your lips dry and apply petroleum jelly or hydrating lip balm to moisturize your lips. You can use white or brown sugar, but not powdered. Coconut oil is a t",human,NO-MODEL,wiki
4005,NO-PROMPT,"HAS ADOPTED THIS DECISION: Article 1. The aid scheme planned by France for subsidizing undertakings processing and marketing fisheries and aquaculture products from the Fonds d’Intervention Stratégique des Industries AgroAlimentaires (agrifood industries strategic intervention fund) (FISIAA) is hereby judged incompatible with the common market. Article 2. This Decision is addressed to the French Republic. Done at Brussels, 4 June 2008.",human,NO-MODEL,legal
15658,NO-PROMPT,"@triniwebdiva Hi! V r plnning 2 upgrade dat feature 4 oder countries! Which country you from? In the meanwhile, cricket",human,NO-MODEL,tweets
